user_id	item_id	time
869008	40685	1430623641391
345781	438400	1430624101772
586756	440917	1430625707591
435495	175893	1430626058961
266417	445106	1430627474903
266417	301359	1430627474950
1282205	444888	1430627504947
379008	441645	1430629282903
611754	210087	1430629469395
619893	180097	1430629529429
1206788	70790	1430631693312
732139	61273	1430632522402
946749	217605	1430634515556
614999	343618	1430634888314
450190	354288	1430636531863
1045152	131385	1430636568797
1045152	220174	1430636568797
1045152	219849	1430636568797
996991	40168	1430641921974
426297	274710	1430663811237
1208747	396445	1430665129345
560305	436056	1430665548420
432060	399531	1430666801217
729806	317436	1430666959685
53842	12404	1430666987316
935325	226005	1430667313372
710338	31058	1430667472889
1390702	86218	1430669157237
987715	47863	1430669840336
53842	49881	1430670802997
429418	92466	1430671880073
429418	29877	1430671880120
429418	158834	1430671880120
935325	268755	1430671984819
935325	63543	1430671984819
461703	76121	1430672138920
461703	256164	1430672138920
710338	294424	1430672429944
53842	317735	1430672531529
190672	259357	1430673060420
1026425	46444	1430673261335
935325	14680	1430673455777
1093736	70868	1430673539533
307276	4001	1430673730939
885223	171201	1430674670862
885223	255336	1430674670893
53842	45738	1430678561389
53842	829	1430678561389
260753	306086	1430678837291
913454	339606	1430680823424
163561	31644	1430683278550
563799	205111	1430684202992
53842	326324	1430684328925
176379	452497	1430684516191
1227583	58274	1430684627475
673776	432011	1430684682383
53842	336945	1430684695946
172634	65091	1430686237764
636520	31678	1430687582148
902220	309748	1430688773216
67803	161453	1430688996189
53842	420528	1430689437422
935325	313858	1430689754810
53842	291877	1430690044483
404798	206937	1430690580499
68804	171042	1430690802024
381222	84160	1430690875000
516166	239596	1430691196716
300311	350291	1430691565014
163561	386635	1430692866732
53842	384723	1430693378108
53842	293416	1430693378124
53842	428423	1430693378124
53842	90360	1430693378124
1288137	289160	1430694464264
720275	167143	1430695016117
1193771	291947	1430697292562
1193771	79442	1430697292562
53842	371445	1430697524940
53842	409804	1430698182753
995314	107972	1430698528048
1292703	385769	1430698845297
53842	305503	1430698924610
932151	252765	1430699081113
932151	218648	1430699081176
365315	218771	1430699237763
365315	146274	1430699237794
719670	193853	1430699295395
168289	61298	1430699539650
460412	197852	1430699733156
163561	37254	1430701543213
1279042	316183	1430701801675
935325	87740	1430706000192
216650	340921	1430706177444
132676	381613	1430709786729
132676	338939	1430709786745
132676	104116	1430709786745
132676	271823	1430709786776
156622	340808	1430711850479
243592	295613	1430713169917
811978	46156	1430713567560
600589	369447	1430713858073
600589	274435	1430713858073
600589	41351	1430713858073
1291892	370838	1430716767095
1176899	369447	1430717204563
736846	255741	1430719543444
433031	179436	1430720419773
849941	104432	1430721167315
1130635	44646	1430721689480
696774	294267	1430722547708
1262351	7943	1430722717032
1176550	120373	1430724397360
646169	200505	1430729857261
1085571	157585	1430749421490
71927	84160	1430749994023
1269642	245168	1430750731215
710338	96127	1430752628611
221176	197919	1430753820961
705174	162745	1430754102526
231565	316140	1430754125617
505988	84160	1430754431345
138131	61716	1430755198661
868541	382674	1430755264426
710338	77587	1430755319837
696393	445351	1430757249324
710338	450950	1430757264893
556819	78163	1430757593074
868541	136523	1430758391183
147096	277767	1430758555820
574661	249130	1430759222872
34951	463280	1430759295258
868541	442725	1430759429747
868541	316255	1430759429763
1181206	253797	1430759928743
1181206	352959	1430759928806
971479	26745	1430760499542
1219089	448453	1430761442491
34951	387373	1430762081987
34951	12217	1430762081987
681196	122734	1430762183317
647026	384647	1430762436103
647026	417631	1430762436150
6029	294267	1430763552283
148264	19278	1430763768528
710338	316753	1430763794574
649387	120778	1430763889292
649387	174341	1430763889308
138131	448453	1430763971539
249286	281103	1430764214818
93887	444899	1430764311935
989748	463493	1430764390824
868541	423217	1430764877501
1085761	336131	1430765640456
868541	268955	1430765828330
78878	88831	1430765930408
1380845	153666	1430765963699
1380845	367900	1430765963777
79201	304669	1430766055882
710338	232917	1430766209124
1090548	186352	1430766220297
54535	34278	1430766363873
54535	51346	1430766364219
54535	157480	1430766364219
54535	116481	1430766364266
8314	176419	1430767055471
1094089	223173	1430767487541
951702	234198	1430767656657
716938	220513	1430768136657
625383	310622	1430768273110
145611	369924	1430770261903
1269591	393689	1430770263488
47029	415660	1430771331261
1140215	181948	1430771527929
